Code Domaine,Domaine,Code zone (M49),Zone,Code de devise ISO (FAO),Devise,Code Élément,Élément,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PE","Taux de change","140","République centrafricaine","XAF","CFA Franc BEAC","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","580.656749587858","X","Ciffre de sources internationales"
"PE","Taux de change","140","République centrafricaine","XAF","CFA Franc BEAC","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","580.6567496","X","Ciffre de sources internationales"
"PE","Taux de change","410","République de Corée","KRW","Won","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1131.00083333333","X","Ciffre de sources internationales"
"PE","Taux de change","410","République de Corée","KRW","Won","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1130.424621","X","Ciffre de sources internationales"
"PE","Taux de change","498","République de Moldova","MDL","Moldovan Leu","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","18.4990348873528","X","Ciffre de sources internationales"
"PE","Taux de change","498","République de Moldova","MDL","Moldovan Leu","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","18.49903489","X","Ciffre de sources internationales"
"PE","Taux de change","180","République démocratique du Congo","CDF","Congolese Franc","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1464.41793163743","X","Ciffre de sources internationales"
"PE","Taux de change","180","République démocratique du Congo","CDF","Congolese Franc","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1464.417932","X","Ciffre de sources internationales"
"PE","Taux de change","418","République démocratique populaire lao","LAK","Kip","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","8244.84318921019","X","Ciffre de sources internationales"
"PE","Taux de change","418","République démocratique populaire lao","LAK","Kip","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","8244.843189","X","Ciffre de sources internationales"
"PE","Taux de change","214","République dominicaine","DOP","Dominican Peso","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","47.5343581962482","X","Ciffre de sources internationales"
"PE","Taux de change","214","République dominicaine","DOP","Dominican Peso","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","47.5343582","X","Ciffre de sources internationales"
"PE","Taux de change","408","République populaire démocratique de Corée","KPW","North Korean Won","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","107.7416666667","X","Ciffre de sources internationales"
"PE","Taux de change","408","République populaire démocratique de Corée","KPW","North Korean Won","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","107.7416667","X","Ciffre de sources internationales"
"PE","Taux de change","834","République-Unie de Tanzanie","TZS","Tanzanian Shilling","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2228.85666666667","X","Ciffre de sources internationales"
"PE","Taux de change","834","République-Unie de Tanzanie","TZS","Tanzanian Shilling","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2228.857629","X","Ciffre de sources internationales"
"PE","Taux de change","638","Réunion","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","638","Réunion","EUR","Euro","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","642","Roumanie","RON","Romanian Leu","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","4.05249166666667","X","Ciffre de sources internationales"
"PE","Taux de change","642","Roumanie","RON","Romanian Leu","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","4.052491667","X","Ciffre de sources internationales"
"PE","Taux de change","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","GBP","Pound Sterling","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.776976682344123","X","Ciffre de sources internationales"
"PE","Taux de change","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","GBP","Pound Sterling","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.777002598","X","Ciffre de sources internationales"
"PE","Taux de change","646","Rwanda","RWF","Rwanda Franc","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","831.55433975","X","Ciffre de sources internationales"
"PE","Taux de change","646","Rwanda","RWF","Rwanda Franc","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","831.5307869","X","Ciffre de sources internationales"
"PE","Taux de change","662","Sainte-Lucie","XCD","East Caribbean Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","662","Sainte-Lucie","XCD","East Caribbean Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","659","Saint-Kitts-et-Nevis","XCD","East Caribbean Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","659","Saint-Kitts-et-Nevis","XCD","East Caribbean Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","674","Saint-Marin","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.88520550826938","X","Ciffre de sources internationales"
"PE","Taux de change","674","Saint-Marin","EUR","Euro","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","663","Saint-Martin (partie française)","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","666","Saint-Pierre-et-Miquelon","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","336","Saint-Siège","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","336","Saint-Siège","EUR","Euro","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","670","Saint-Vincent-et-les Grenadines","XCD","East Caribbean Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","670","Saint-Vincent-et-les Grenadines","XCD","East Caribbean Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.7","X","Ciffre de sources internationales"
"PE","Taux de change","882","Samoa","WST","Tala","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.55437711641037","X","Ciffre de sources internationales"
"PE","Taux de change","882","Samoa","WST","Tala","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.554377116","X","Ciffre de sources internationales"
"PE","Taux de change","678","Sao Tomé-et-Principe","STD","Dobra","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","21.7411383607116","X","Ciffre de sources internationales"
"PE","Taux de change","678","Sao Tomé-et-Principe","STN","Dobra","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","21.74113836","X","Ciffre de sources internationales"
"PE","Taux de change","686","Sénégal","XOF","CFA Franc BCEAO","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","580.656749587858","X","Ciffre de sources internationales"
"PE","Taux de change","686","Sénégal","XOF","CFA Franc BCEAO","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","580.6567496","X","Ciffre de sources internationales"
"PE","Taux de change","688","Serbie","RSD","Serbian Dinar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","107.75885","X","Ciffre de sources internationales"
"PE","Taux de change","688","Serbie","RSD","Serbian Dinar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","107.75885","X","Ciffre de sources internationales"
"PE","Taux de change","690","Seychelles","SCR","Seychelles Rupee","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","13.6478416666667","X","Ciffre de sources internationales"
"PE","Taux de change","690","Seychelles","SCR","Seychelles Rupee","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","13.64784167","X","Ciffre de sources internationales"
"PE","Taux de change","694","Sierra Leone","SLL","Leone","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","7384.432222","X","Ciffre de sources internationales"
"PE","Taux de change","694","Sierra Leone","SLE","New Leone","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","7.384432223","X","Ciffre de sources internationales"
"PE","Taux de change","702","Singapour","SGD","Singapore Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1.380925","X","Ciffre de sources internationales"
"PE","Taux de change","702","Singapour","SGD","Singapore Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1.380925","X","Ciffre de sources internationales"
"PE","Taux de change","534","Sint Maarten (partie néerlandaise)","ANG","Netherlands Antillean Guilder","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1.79","X","Ciffre de sources internationales"
"PE","Taux de change","534","Sint Maarten (partie néerlandaise)","ANG","Netherlands Antillean Guilder","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1.79","X","Ciffre de sources internationales"
"PE","Taux de change","703","Slovaquie","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","703","Slovaquie","EUR","Euro","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","705","Slovénie","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","705","Slovénie","EUR","Euro","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.885205508","X","Ciffre de sources internationales"
"PE","Taux de change","706","Somalie","SOS","Somali Shilling","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","23097.9873219373","X","Ciffre de sources internationales"
"PE","Taux de change","706","Somalie","SOS","Somali Shilling","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","23097.98732","X","Ciffre de sources internationales"
"PE","Taux de change","729","Soudan","SDD","Sudanese Dinar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","6.68336","X","Ciffre de sources internationales"
"PE","Taux de change","729","Soudan","SDD","Sudanese Dinar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","6.68336","X","Ciffre de sources internationales"
"PE","Taux de change","728","Soudan du Sud","SSP","South Sudanese Pound","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","113.6475","X","Ciffre de sources internationales"
"PE","Taux de change","728","Soudan du Sud","SSP","South Sudanese Pound","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","113.6475","X","Ciffre de sources internationales"
"PE","Taux de change","144","Sri Lanka","LKR","Sri Lanka Rupee","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","152.446413948767","X","Ciffre de sources internationales"
"PE","Taux de change","144","Sri Lanka","LKR","Sri Lanka Rupee","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","152.4464139","X","Ciffre de sources internationales"
"PE","Taux de change","752","Suède","SEK","Swedish Krona","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","8.54886083333333","X","Ciffre de sources internationales"
"PE","Taux de change","752","Suède","SEK","Swedish Krona","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","8.548860833","X","Ciffre de sources internationales"
"PE","Taux de change","756","Suisse","CHF","Swiss Franc","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.984691666666667","X","Ciffre de sources internationales"
"PE","Taux de change","756","Suisse","CHF","Swiss Franc","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.984691667","X","Ciffre de sources internationales"
"PE","Taux de change","740","Suriname","SRD","Surinam Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","7.487661125","X","Ciffre de sources internationales"
"PE","Taux de change","740","Suriname","SRD","Surinam Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","7.487661125","X","Ciffre de sources internationales"
"PE","Taux de change","762","Tadjikistan","TJS","Somoni","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","8.54974166666667","X","Ciffre de sources internationales"
"PE","Taux de change","762","Tadjikistan","TJS","Somoni","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","8.549741667","X","Ciffre de sources internationales"
"PE","Taux de change","148","Tchad","XAF","CFA Franc BEAC","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","580.656749587858","X","Ciffre de sources internationales"
"PE","Taux de change","148","Tchad","XAF","CFA Franc BEAC","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","580.6567496","X","Ciffre de sources internationales"
"PE","Taux de change","203","Tchéquie","CZK","Czech Koruna","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","23.3763333333333","X","Ciffre de sources internationales"
"PE","Taux de change","203","Tchéquie","CZK","Czech Koruna","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","23.37633333","X","Ciffre de sources internationales"
"PE","Taux de change","260","Terres australes françaises","EUR","Euro","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","0.8852055083","X","Ciffre de sources internationales"
"PE","Taux de change","764","Thaïlande","THB","Baht","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","33.9398110566858","X","Ciffre de sources internationales"
"PE","Taux de change","764","Thaïlande","THB","Baht","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","33.93981106","X","Ciffre de sources internationales"
"PE","Taux de change","626","Timor-Leste","USD","US Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1","X","Ciffre de sources internationales"
"PE","Taux de change","626","Timor-Leste","USD","US Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1","X","Ciffre de sources internationales"
"PE","Taux de change","768","Togo","XOF","CFA Franc BCEAO","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","580.656749587858","X","Ciffre de sources internationales"
"PE","Taux de change","768","Togo","XOF","CFA Franc BCEAO","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","580.6567496","X","Ciffre de sources internationales"
"PE","Taux de change","776","Tonga","TOP","Pa’anga","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.2059726971784","X","Ciffre de sources internationales"
"PE","Taux de change","776","Tonga","TOP","Pa’anga","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.205972697","X","Ciffre de sources internationales"
"PE","Taux de change","780","Trinité-et-Tobago","TTD","Trinidad and Tobago Dollar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","6.779525","X","Ciffre de sources internationales"
"PE","Taux de change","780","Trinité-et-Tobago","TTD","Trinidad and Tobago Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","6.779525","X","Ciffre de sources internationales"
"PE","Taux de change","788","Tunisie","TND","Tunisian Dinar","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","2.419425","X","Ciffre de sources internationales"
"PE","Taux de change","788","Tunisie","TND","Tunisian Dinar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","2.419425","X","Ciffre de sources internationales"
"PE","Taux de change","795","Turkménistan","TMT","Turkmenistan New Manat","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","3.5","X","Ciffre de sources internationales"
"PE","Taux de change","795","Turkménistan","TMT","Turkmenistan New Manat","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","3.5","X","Ciffre de sources internationales"
"PE","Taux de change","792","Turquie","TRY","Turkish Lira","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","3.64813263536866","X","Ciffre de sources internationales"
"PE","Taux de change","792","Turquie","TRY","Turkish Lira","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","3.648132635","X","Ciffre de sources internationales"
"PE","Taux de change","798","Tuvalu","TVD","TVD","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","1.3047580767","X","Ciffre de sources internationales"
"PE","Taux de change","798","Tuvalu","AUD","Australian Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1.304758077","X","Ciffre de sources internationales"
"PE","Taux de change","804","Ukraine","UAH","Hryvnia","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","26.5966063","X","Ciffre de sources internationales"
"PE","Taux de change","804","Ukraine","UAH","Hryvnia","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","26.5966063","X","Ciffre de sources internationales"
"PE","Taux de change","858","Uruguay","UYU","Peso Uruguayo","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","28.6764","X","Ciffre de sources internationales"
"PE","Taux de change","858","Uruguay","UYU","Peso Uruguayo","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","28.6764","X","Ciffre de sources internationales"
"PE","Taux de change","548","Vanuatu","VUV","Vatu","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","107.820833333333","X","Ciffre de sources internationales"
"PE","Taux de change","548","Vanuatu","VUV","Vatu","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","107.8208333","X","Ciffre de sources internationales"
"PE","Taux de change","862","Venezuela (République bolivarienne du)","VED","Bolivar Digital","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","0.0000000081","X","Ciffre de sources internationales"
"PE","Taux de change","704","Viet Nam","VND","Dong","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","22370.0866666667","X","Ciffre de sources internationales"
"PE","Taux de change","704","Viet Nam","VND","Dong","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","22370.08667","X","Ciffre de sources internationales"
"PE","Taux de change","887","Yémen","YER","Yemeni Rial","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","282.195","X","Ciffre de sources internationales"
"PE","Taux de change","887","Yémen","YER","Yemeni Rial","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","282.195","X","Ciffre de sources internationales"
"PE","Taux de change","894","Zambie","ZMW","Zambian Kwacha","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","9.5175","X","Ciffre de sources internationales"
"PE","Taux de change","894","Zambie","ZMW","Zambian Kwacha","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","9.51950142","X","Ciffre de sources internationales"
"PE","Taux de change","716","Zimbabwe","ZWL","Dollar du Zimbabwe","LCU","Unités de monnaie locale par USD","2017","2017","7021","Valeur annuel","","361.893274","X","Ciffre de sources internationales"
"PE","Taux de change","716","Zimbabwe","ZWL","Dollar du Zimbabwe","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1","X","Ciffre de sources internationales"
"PE","Taux de change","716","Zimbabwe","USD","US Dollar","SLC","Unités de monnaie locale standardisée par USD","2017","2017","7021","Valeur annuel","","1","X","Ciffre de sources internationales"
